Country or Area,Year,sfc_emissions,pfc_emissions,nf3_emissions,n2o_emissions,methane_emissions,HFC_PFC_emissions,green_house_emissions
Australia,2020,90.90177808,270.314743,,18586.65058,97303.73517,11564.38753,528149.4564
Australia,2019,136.8617202,303.1420192,,18751.64546,99367.7314,11285.31033,546606.6243
Australia,2018,145.2653998,236.0027039,,19578.73524,105796.2475,10443.94638,552484.0247
Australia,2017,115.357167,202.6255367,,20719.44029,105002.7919,10476.34156,550874.8679
Australia,2016,117.1251464,224.9241339,,19042.91262,103078.5804,10248.98231,543976.8123
Australia,2015,116.1721558,171.3236571,,19054.83227,103955.9844,9844.642053,534936.017
Australia,2014,105.6331345,192.5359906,,19673.13894,103494.5953,9293.000998,526711.78
Australia,2013,108.1699172,192.0012359,,19263.63581,106249.1564,8566.91308,532267.3349
Australia,2012,114.9805854,294.882947,,20490.29646,106641.0529,8207.617406,541899.7403
Australia,2011,118.1551199,301.3048395,,20287.68309,106310.0444,7817.917603,538663.8778
Australia,2010,129.8091292,283.3152346,,19537.87169,104768.4485,7070.972754,536893.7378
Australia,2009,146.9930018,358.5519811,,19661.26262,107797.783,6446.186937,541475.7925
Australia,2008,163.3245449,444.5166936,,19147.73293,109033.21,5568.86335,538590.7141
Australia,2007,175.1276488,582.676819,,18821.08063,111645.922,4957.94184,535807.5516
Australia,2006,186.0686787,687.0598418,,20417.38309,111294.1277,4271.699714,529240.6412
Australia,2005,196.2155125,1791.70112,,20511.08111,112300.3057,3859.008723,524811.8453
Australia,2004,230.6646051,1713.848706,,20441.00271,110016.9325,3185.099,518408.4377
Australia,2003,229.1142294,1683.984775,,18758.95993,108530.0508,2647.354318,501128.9763
Australia,2002,225.0953028,1727.623153,,19909.19896,115485.9686,2112.146521,501000.8427
Australia,2001,218.7957158,1801.881974,,19403.20465,117110.6191,1685.156508,497352.0254
Australia,2000,212.4268239,1287.061789,,19088.84026,118052.1764,1252.657101,489528.6493
Australia,1999,211.2890248,1139.058757,,18148.09165,114164.5278,985.2746319,478136.8747
Australia,1998,240.2073951,1660.51882,,17673.20762,117834.9993,660.9206039,472145.8318
Australia,1997,266.7730588,1228.150898,,17617.68957,118004.5423,464.7250496,457864.5104
Australia,1996,289.0978231,1410.395058,,16826.27048,115157.2934,278.0395293,445847.2253
Australia,1995,316.2149497,1530.835665,,15562.64309,115838.5339,1018.654777,439269.8779
Australia,1994,295.6063533,2164.428749,,16394.36954,117269.4169,1028.123332,430848.498
Australia,1993,276.8685449,3315.528376,,15972.74167,120116.1833,1829.872,430381.7307
Australia,1992,258.1121688,4603.282544,,15513.31779,123239.8436,1333.184,429473.0847
Australia,1991,239.3420851,4610.743294,,15683.91439,124199.2515,1424.68352,425686.445
Australia,1990,220.5596943,4607.012919,,16084.64518,125133.2494,1424.68352,425624.307
Austria,2021,370.5270968,23.40351,11.9623,3122.738426,6499.26459,1485.823334,77532.35118
Austria,2020,454.5150386,27.02043,11.27,3088.916394,6502.903997,1704.965409,73910.84268
Austria,2019,449.8169132,34.70289,12.7351,3130.598802,6608.554924,1801.571384,79994.13764
Austria,2018,398.1841275,29.39778,15.456,3135.72701,6757.867949,1945.849658,78854.37492
Austria,2017,412.208287,39.75225,11.2378,3174.933602,6993.400422,1892.29298,82132.49226
Austria,2016,404.8976228,45.65169,5.7477,3230.682343,7023.266964,1884.442966,79821.26397
Austria,2015,319.0506643,44.893263,12.59825,3142.201114,7103.221553,1896.858388,78884.46456
Austria,2014,323.6232254,48.022812,9.88701,3127.412096,7190.581116,1787.23541,76662.66179
Austria,2013,314.6943178,44.62425,9.1287,3045.87982,7348.952889,1689.195925,80228.51783
Austria,2012,321.4544835,45.95313,8.01619,3061.23357,7469.673567,1599.073981,79788.32472
Austria,2011,316.7848292,66.43158,3.83985,3087.342217,7604.118309,1517.981546,82505.75617
Austria,2010,346.1824625,70.514685,3.85273,2994.280806,7835.564511,1425.574723,84693.29256
Austria,2009,352.1687652,32.62974,4.2504,3163.794545,7957.544715,1311.313767,80137.03146
Austria,2008,384.8995757,188.487792,50.05168,3362.014289,8082.372538,1207.5265,86770.81867
Austria,2007,378.2744051,208.70393,55.5933,3210.574982,8245.191368,1161.817261,87377.95091
Austria,2006,467.3845389,156.329195,30.6383,3194.594403,8379.425301,1112.88084,90158.66685
Austria,2005,508.7801682,150.05916,26.3557,3188.214925,8514.254201,1103.516308,92588.57965
Austria,2004,498.866455,145.05975,24.8423,3189.695164,8775.222462,1095.001573,91427.89605
Austria,2003,566.3116015,115.5888,20.176842,3722.187642,8783.492378,1026.652912,91636.30336
Austria,2002,632.1302971,93.06707759,9.8371,3736.088232,8864.236257,957.2425894,86267.53847
Austria,2001,648.6471098,106.1345526,9.8371,3748.037239,9021.737606,808.3351245,84514.04729
Austria,2000,592.1670835,79.60613,9.8371,3871.497822,9217.845812,676.6882955,80619.36186
Austria,1999,697.1341532,71.59071062,7.709928571,3899.112726,9452.011119,656.2808836,80455.15026
Austria,1998,896.5892814,50.26959245,8.827483636,3922.413079,9649.957856,564.8131188,82012.9004
Austria,1997,1119.751267,106.082028,14.53347,3882.964066,9838.053751,473.1169459,82719.62709
Austria,1996,1213.03256,72.47259,7.41888,3872.195277,10168.60491,390.6483877,83112.9272
Austria,1995,1133.88295,75.27546,6.02784,3856.172575,10513.79233,324.0282159,79953.23792
Austria,1994,954.6086882,64.074753,0.71001,3797.620559,10605.39931,236.9102232,76725.96656
Austria,1993,766.8453333,57.32154,,3849.66195,10937.03348,214.874047,76517.86402
Austria,1992,676.4204824,458.903007,,3843.118732,10893.49812,4.718537988,76142.80907
Austria,1991,632.9956315,1071.836204,,4037.488534,11199.92136,3.25872,82711.15641
Austria,1990,485.0568806,1062.934871,,4011.190895,11318.84716,2.04228,79047.23176
Belarus,2021,10.49425313,10.53733071,6.051351816,12938.02061,17875.9386,208.962637,91988.20169
Belarus,2020,10.52525018,10.6557171,6.119338428,12978.3527,17678.08984,200.9832885,89940.27706
Belarus,2019,9.666248989,11.18585389,6.423784052,12445.36332,17531.63641,191.0136191,92291.63298
Belarus,2018,6.471552935,11.85597952,6.808622116,12352.47351,17480.70192,187.1624135,92202.40645
Belarus,2017,6.090357386,12.54073262,7.201860401,12381.97327,17278.92047,179.0165084,89247.59588
Belarus,2016,6.096711564,13.24011317,7.603498908,12140.24294,17089.25415,172.3836749,87563.30418
Belarus,2015,6.046124976,13.91546711,7.991339472,12094.36868,17221.80071,164.4218707,88307.45566
Belarus,2014,5.97143701,13.96840901,8.021742811,12213.66429,17334.21375,146.7308919,93371.44421
Belarus,2013,6.189704146,14.49782797,8.325776203,12753.12058,17423.01047,125.710308,94456.4108
Belarus,2012,6.273177682,15.02724694,8.629809595,12669.45375,17074.91916,113.0405592,92432.60746
Belarus,2011,6.251110018,15.5566659,8.933842987,13122.45149,16763.80363,89.88169307,91314.46779
Belarus,2010,6.179110354,16.08608487,9.237876379,12599.35104,16727.66021,80.63393051,91884.2687
Belarus,2009,5.66913409,16.61550383,9.541909771,12742.96667,16298.30162,65.26592136,89716.10568
Belarus,2008,5.603963026,17.1449228,9.845943163,12469.9258,16280.76568,53.12483798,91672.81971
Belarus,2007,5.026259362,17.67434176,10.14997656,11895.65297,16058.45742,45.87027254,88250.97258
Belarus,2006,5.065181698,18.20376073,10.45400995,12045.76326,15995.64658,37.89844767,89856.61832
Belarus,2005,5.09352,18.68023779,10.72764,11553.18086,15606.64096,33.79421202,86538.40302
Belarus,2004,4.984764,18.68023779,10.72764,11111.96848,15116.76437,29.14499017,84545.80115
Belarus,2003,4.90485,18.68023779,10.72764,10847.55051,14881.40157,19.82371587,80871.07543
Belarus,2002,4.858224,18.68023779,10.72764,10311.78277,14918.67061,16.41264788,79125.27577
Belarus,2001,4.8507,18.68023779,10.72764,10784.53703,14990.86277,13.21811205,79825.85801
Belarus,2000,4.83702,18.68023779,10.72764,11103.0887,15093.47795,9.126831766,81145.92132
Belarus,1999,4.828812,18.68023779,10.72764,11087.59028,15168.73029,5.380848895,84261.44507
Belarus,1998,4.806354,18.68023779,10.72764,12118.99151,15526.23152,5.043245995,87757.92801
Belarus,1997,4.797462,18.68023779,10.72764,11860.2912,15534.57066,4.615235072,89022.0973
Belarus,1996,4.751292,18.68023779,10.72764,11488.01041,15498.92849,4.279706641,88760.16152
Belarus,1995,4.74183,18.68023779,10.72764,11059.79155,15952.51912,3.884244938,87955.98689
Belgium,2021,95.79341333,182.000315,5.248876861,4733.205536,7870.098832,2397.303673,110951.7313
Belgium,2020,107.3105456,184.8033427,8.132219364,4787.456281,7971.607607,3111.956794,107272.6541
Belgium,2019,109.2549044,139.0855282,1.0465,4946.173263,8095.941495,3701.9492,116463.7106
Belgium,2018,97.77293206,121.1920621,0.604394,5010.731629,8181.196536,4206.094634,117584.9158
Belgium,2017,104.621525,169.6072399,0.587006,5243.325222,8263.193172,4072.862316,116909.2363
Belgium,2016,100.4715577,388.4359868,0.668955,5085.539814,8446.154738,3775.268605,117419.5656
Belgium,2015,95.47826707,137.5430426,0.79534,5328.091037,8487.188326,3795.651634,118990.3805
Belgium,2014,98.15480644,126.1550709,0.64561,5460.107534,8477.627445,3686.908911,114878.8467
Belgium,2013,120.9219826,128.277555,1.16242,5456.155432,8650.409723,3452.04142,120523.7155
Belgium,2012,114.7787636,115.1552041,1.0465,5599.381036,8819.248927,3389.483533,120443.6133
Belgium,2011,112.6947028,151.4956066,2.31679,5626.726927,8861.157256,3370.044937,123192.9913
Belgium,2010,108.1749058,95.59513689,1.2397,6696.474017,9123.262365,3015.44486,133644.2971
Belgium,2009,96.3927125,446.7361563,0.5313,6240.793514,9157.088783,2731.874169,126438.5196
Belgium,2008,90.16671824,554.3484762,0.6279,6153.376596,9228.777225,2833.573945,139030.907
Belgium,2007,81.85635706,110.5855495,,6180.804164,9416.09648,2838.179696,139090.7908
Belgium,2006,79.54546688,104.4623712,,6656.70834,9532.718265,2469.185622,142715.6018
Belgium,2005,93.8375854,155.81231,,7545.293556,9630.153645,2365.327652,145418.3464
Belgium,2004,93.33264414,346.826263,,7763.176113,9876.947016,1672.820446,148523.9236
Belgium,2003,105.4233928,232.1680105,,7616.014756,9941.883393,1587.66818,147731.4875
Belgium,2002,120.1626001,90.94790448,,8416.451706,10523.47696,1401.019067,147415.0718
Belgium,2001,143.8006139,240.0794045,,8724.284807,10972.59669,1172.252974,147319.0769
Belgium,2000,148.8290562,403.2510667,,9071.029996,11443.94322,1088.731112,148877.3282
Belgium,1999,158.650217,387.4480083,,9712.121736,11905.51339,887.947546,147732.8211
Belgium,1998,305.3051853,788.6872342,,9707.211739,12174.43778,813.7459069,154012.885
Belgium,1997,555.6626807,1437.509796,,9810.028151,12368.92535,657.9259885,148820.6733
Belgium,1996,2123.128389,2578.44105,,10007.9759,12500.40152,539.2694303,157227.9539
Belgium,1995,2205.697148,2716.49636,,9618.187236,12653.81272,449.3401217,153579.8245
Belgium,1994,2037.686211,2451.72534,,9189.107761,12582.35174,387.8256069,151445.446
Belgium,1993,1683.710395,2042.6101,,8830.189899,12547.68293,368.8638187,146896.9332
Belgium,1992,1748.695909,2122.96667,,8586.536656,12768.70399,362.3538678,148077.7451
Belgium,1991,1582.793922,1947.00799,,8831.881313,12855.27175,,148579.5813
Belgium,1990,1666.438436,2034.77109,,8950.478879,12899.98617,,145844.4738
Bulgaria,2021,23.2738038,0.008875863,,4312.076019,6560.599711,739.4228162,53917.26508
Bulgaria,2020,20.44926959,0.010442192,,4233.943375,6406.832389,789.7664699,47984.61534
Bulgaria,2019,18.82208079,0.012284931,,4361.762965,6527.15409,801.653838,53942.11639
Bulgaria,2018,18.54348893,0.01445286,,4344.394359,6801.941748,717.3081286,55361.84066
Bulgaria,2017,18.05164549,0.030979457,,4429.03299,7125.41585,712.7180335,59715.84067
Bulgaria,2016,19.32282163,0.023497982,,4443.018977,7260.00061,714.2517921,57773.56323
Bulgaria,2015,18.6202037,0.027901598,,4147.730357,7440.428486,693.5730734,60421.3955
Bulgaria,2014,17.39593491,0.033146552,,4055.794341,7405.004064,889.0057844,57529.02287
Bulgaria,2013,21.04628717,0.03939737,,3651.865773,7466.392658,727.6250413,54453.69937
Bulgaria,2012,16.58979823,0.046851631,,3305.55203,7561.514836,502.0299045,59675.71501
Bulgaria,2011,17.48785049,0.055746797,,3235.981548,7876.341526,473.8624005,64728.48352
Bulgaria,2010,19.33596835,0.06424821,,3554.208104,7586.154519,414.9988671,59383.16583
Bulgaria,2009,9.807333069,0.0563103,,3129.255551,7441.690716,418.1337972,56758.59661
Bulgaria,2008,9.439204109,0.020826,,3475.864189,7691.435987,425.7437305,65624.9753
Bulgaria,2007,9.084893272,,,3258.44954,7772.654732,282.3353745,67006.24428
Bulgaria,2006,8.743881878,,,3236.144545,7761.499534,245.3847676,63088.40138
Bulgaria,2005,8.41567072,,,3659.577721,7931.830152,166.3232037,62364.32038
Bulgaria,2004,8.383384115,,,3804.487324,8317.188573,104.7411924,61760.57555
Bulgaria,2003,7.923803512,,,3277.22645,8822.073121,77.97151636,62658.86998
Bulgaria,2002,7.489417308,,,3441.448375,8110.604213,60.98259302,57719.87905
Bulgaria,2001,7.078844336,,,3515.32995,7776.690095,46.22712445,60267.18223
Bulgaria,2000,6.690779146,,,3438.661273,8495.957251,32.69203016,57387.45875
Bulgaria,1999,6.323987851,,,3363.289329,8566.44857,19.67248232,58274.21187
Bulgaria,1998,5.977304207,,,3224.40102,8998.545326,12.71944215,65356.79054
Bulgaria,1997,5.649625904,,,3960.04557,9618.350672,8.442778497,69401.56212
Bulgaria,1996,5.339911063,,,4171.196977,9973.206146,5.314005606,72615.15365
Bulgaria,1995,5.047174917,,,4283.116822,9968.179701,3.026086174,72168.35867
Bulgaria,1994,4.770486689,,,4398.445629,9834.013289,0.997068648,70605.26506
Bulgaria,1993,4.508966625,,,4472.801389,11822.59566,0.020942757,74663.95076
Bulgaria,1992,4.261783199,,,4942.734623,13072.4534,0.009710638,75325.9233
Bulgaria,1991,4.028150472,,,5920.111793,13462.73274,0.00285051,80843.21842
Bulgaria,1990,3.807325588,,,7636.734903,14631.80946,,98910.33751
Canada,2021,326.4958353,752.8800253,0.61576,30231.40311,90509.7599,11433.41291,670428.3045
Canada,2020,291.8092359,828.5645952,0.61576,31523.43276,91379.81967,11918.85197,658788.3896
Canada,2019,444.200815,618.1494835,0.332648,30550.12618,101367.6894,12111.07369,723679.2904
Canada,2018,342.6179455,629.5229426,0.343656,30558.8459,103864.6649,12153.49975,724615.7798
Canada,2017,315.4158014,754.763547,0.2337136,29346.76922,104067.2991,11097.4276,712233.8014
Canada,2016,366.1302695,773.8120792,0.14104,30060.82029,104732.0766,11305.16002,704927.8675
Canada,2015,466.8695551,976.6799701,0.011008,29778.17159,109975.1579,11041.0471,722918.268
Canada,2014,401.9287008,1095.30596,0.011008,28830.26532,112564.7171,10950.21366,720195.4591
Canada,2013,464.9954771,1624.670719,0.151044896,29887.61243,111504.0332,10075.0982,723096.3044
Canada,2012,461.104806,1804.891547,0.151044896,28731.86622,110506.6683,9084.090112,716370.5003
Canada,2011,340.3562135,1663.56219,0.151044896,27472.7254,107989.5017,8592.513579,711312.8232
Canada,2010,447.2164769,1861.283001,0.151044896,28006.42039,107761.3244,7729.053636,701867.5474
Canada,2009,373.8698385,2510.315802,0.159715359,28735.52897,106879.8124,6909.971099,689549.3184
Canada,2008,644.333417,2600.864181,0.168385821,31730.99438,112880.547,6135.671151,730801.2356
Canada,2007,726.1930767,2533.617625,0.177056284,31056.0152,113921.261,6077.572528,748070.0909
Canada,2006,1526.739676,2985.11707,0.185726747,30389.40083,116412.1944,5391.076067,725289.2229
Canada,2005,1417.36248,3838.437421,0.194397209,32285.51421,114807.9049,5107.033443,732220.093
Canada,2004,2339.900882,3521.867515,0.203067672,33376.1134,113213.1766,4584.773568,736725.4567
Canada,2003,2651.430947,3489.892774,0.211738135,31752.51238,110839.4687,3979.857653,734140.5465
Canada,2002,3015.81126,3462.951577,0.220408597,30621.60715,110408.2716,3607.067661,715489.7655
Canada,2001,2557.100628,4047.504697,0.22907906,30557.11406,110703.5555,3159.295629,710171.8398
Canada,2000,2902.959655,4984.513478,0.237749523,30900.6449,110824.4153,2754.84204,719463.7137
Canada,1999,2410.099231,5370.465036,0.246419985,31412.49569,108681.1886,2160.364521,694516.9383
Canada,1998,2357.482118,6476.181467,0.255090448,34210.42424,107494.1027,1620.111507,682434.8299
Canada,1997,1827.630966,6374.164338,0.263760911,38179.97668,106312.5947,1122.303491,676394.2243
Canada,1996,1768.645798,6501.487192,0.272431373,39421.93153,104068.1775,810.6249547,660767.803
Canada,1995,2275.156127,6346.938332,0.281101836,37782.66525,100379.042,460.5050972,639070.2853
Canada,1994,2441.740312,6895.014542,0.289772299,37463.10376,96100.97756,,621934.1289
Canada,1993,2373.543551,7455.583436,0.298442761,34766.192,92593.86627,,601743.6544
Canada,1992,2557.112742,7578.683113,0.307113224,34652.44551,89611.50462,829.7768,599242.6616
Canada,1991,3685.239335,8033.113215,0.315783687,33605.48947,85490.80086,1056.6608,582031.2217
Canada,1990,3225.922198,7557.901859,0.324454149,34431.18516,83913.85476,970.540192,588602.8238
Croatia,2021,9.628555685,,,1439.722812,3887.156105,1699.284043,24446.41823
Croatia,2020,9.3526475,,,1450.375942,4001.929221,1574.631666,23906.81785
Croatia,2019,8.093259,,,1414.117995,4049.497626,1470.23063,24799.38501
Croatia,2018,6.463158,,,1410.723411,4103.613646,1356.03481,24600.98681
Croatia,2017,7.2327125,,,1456.222836,4272.837756,1229.018768,25709.3071
