Sector,Description,Country,Year,Emission Value,Unit,,
Transport,Emission intensity of land-based passenger transport,Brazil,2040,5,g / pkm,,
Transport,Emission intensity of land-based passenger transport,Brazil,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,Brazil,2030,15,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2040,60,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2050,85,%,,
Transport,Emission intensity of land-based passenger transport,Brazil,2030,40,g / pkm,,
Transport,Emission intensity of land-based passenger transport,Brazil,2040,20,g / pkm,,
Transport,Emission intensity of land-based passenger transport,Brazil,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,China,2030,15,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2040,65,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2050,95,%,,
Transport,Emission intensity of land-based passenger transport,China,2030,25,g / pkm,,
Transport,Emission intensity of land-based passenger transport,China,2040,5,g / pkm,,
Transport,Emission intensity of land-based passenger transport,China,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,European Union,2030,15,%,,
Transport,Zero emission fuels for domestic transport,China,2040,35,%,,
Transport,Zero emission fuels for domestic transport,China,2050,70,%,,
Transport,Emission intensity of land-based passenger transport,China,2030,40,g / pkm,,
Transport,Emission intensity of land-based passenger transport,China,2040,15,g / pkm,,
Transport,Emission intensity of land-based passenger transport,China,2050,5,g / pkm,,
Transport,Zero emission fuels for domestic transport,Indonesia,2030,30,%,,
Transport,Zero emission fuels for domestic transport,China,2040,65,%,,
Transport,Zero emission fuels for domestic transport,China,2050,95,%,,
Transport,Emission intensity of land-based passenger transport,European Union,2030,50,g / pkm,,
Transport,Emission intensity of land-based passenger transport,European Union,2040,5,g / pkm,,
Transport,Emission intensity of land-based passenger transport,European Union,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,India,2030,15,%,,
Transport,Zero emission fuels for domestic transport,European Union,2040,55,%,,
Transport,Zero emission fuels for domestic transport,European Union,2050,80,%,,
Transport,Emission intensity of land-based passenger transport,European Union,2030,50,g / pkm,,
Transport,Emission intensity of land-based passenger transport,European Union,2040,15,g / pkm,,
Transport,Emission intensity of land-based passenger transport,European Union,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,United States,2030,20,%,,
Transport,Zero emission fuels for domestic transport,European Union,2040,60,%,,
Transport,Zero emission fuels for domestic transport,European Union,2050,100,%,,
Transport,Emission intensity of land-based passenger transport,Indonesia,2030,25,g / pkm,,
Transport,Emission intensity of land-based passenger transport,Indonesia,2040,5,g / pkm,,
Transport,Emission intensity of land-based passenger transport,Indonesia,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,World,2030,15,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2040,55,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2050,80,%,,
Transport,Emission intensity of land-based passenger transport,Indonesia,2030,30,g / pkm,,
Transport,Emission intensity of land-based passenger transport,Indonesia,2040,20,g / pkm,,
Transport,Emission intensity of land-based passenger transport,Indonesia,2050,10,g / pkm,,
Transport,Zero emission fuels for domestic transport,South Africa,2030,20,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2040,60,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2050,90,%,,
Transport,Emission intensity of land-based passenger transport,India,2030,20,g / pkm,,
Transport,Emission intensity of land-based passenger transport,India,2040,5,g / pkm,,
Transport,Emission intensity of land-based passenger transport,India,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,Brazil,2030,20,%,,
Transport,Zero emission fuels for domestic transport,India,2040,45,%,,
Transport,Zero emission fuels for domestic transport,India,2050,75,%,,
Transport,Emission intensity of land-based passenger transport,India,2030,35,g / pkm,,
Transport,Emission intensity of land-based passenger transport,India,2040,20,g / pkm,,
Transport,Emission intensity of land-based passenger transport,India,2050,10,g / pkm,,
Transport,Zero emission fuels for domestic transport,China,2030,20,%,,
Transport,Zero emission fuels for domestic transport,India,2040,60,%,,
Transport,Zero emission fuels for domestic transport,India,2050,95,%,,
Transport,Emission intensity of land-based passenger transport,United States,2030,50,g / pkm,,
Transport,Emission intensity of land-based passenger transport,United States,2040,10,g / pkm,,
Transport,Emission intensity of land-based passenger transport,United States,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,European Union,2030,20,%,,
Transport,Zero emission fuels for domestic transport,United States,2040,45,%,,
Transport,Zero emission fuels for domestic transport,United States,2050,75,%,,
Transport,Emission intensity of land-based passenger transport,United States,2030,100,g / pkm,,
Transport,Emission intensity of land-based passenger transport,United States,2040,40,g / pkm,,
Transport,Emission intensity of land-based passenger transport,United States,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,Indonesia,2030,30,%,,
Transport,Zero emission fuels for domestic transport,United States,2040,60,%,,
Transport,Zero emission fuels for domestic transport,United States,2050,95,%,,
Transport,Emission intensity of land-based passenger transport,World,2030,35,g / pkm,,
Transport,Emission intensity of land-based passenger transport,World,2040,0,g / pkm,,
Transport,Emission intensity of land-based passenger transport,World,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,India,2030,20,%,,
Transport,Zero emission fuels for domestic transport,World,2040,40,%,,
Transport,Zero emission fuels for domestic transport,World,2050,70,%,,
Transport,Emission intensity of land-based passenger transport,World,2030,60,g / pkm,,
Transport,Emission intensity of land-based passenger transport,World,2040,30,g / pkm,,
Transport,Emission intensity of land-based passenger transport,World,2050,10,g / pkm,,
Transport,Zero emission fuels for domestic transport,United States,2030,20,%,,
Transport,Zero emission fuels for domestic transport,World,2040,60,%,,
Transport,Zero emission fuels for domestic transport,World,2050,95,%,,
Transport,Emission intensity of land-based passenger transport,South Africa,2030,30,g / pkm,,
Transport,Emission intensity of land-based passenger transport,South Africa,2040,5,g / pkm,,
Transport,Emission intensity of land-based passenger transport,South Africa,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,World,2030,15,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2040,50,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2050,80,%,,
Transport,Emission intensity of land-based passenger transport,South Africa,2030,70,g / pkm,,
Transport,Emission intensity of land-based passenger transport,South Africa,2040,30,g / pkm,,
Transport,Emission intensity of land-based passenger transport,South Africa,2050,0,g / pkm,,
Transport,Zero emission fuels for domestic transport,South Africa,2030,25,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2040,60,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2050,90,%,,
Transport,Zero emission fuels for domestic transport,Brazil,1990,15.35430029,%,,
Transport,Zero emission fuels for domestic transport,Brazil,1995,14.46560451,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2000,11.14160573,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2005,11.8629838,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2010,16.89255059,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2015,17.94766527,%,,
Transport,Zero emission fuels for domestic transport,Brazil,2017,16.79593422,%,,
Transport,Zero emission fuels for domestic transport,China,1990,1.688573983,%,,
Transport,Zero emission fuels for domestic transport,China,1995,1.938508911,%,,
Transport,Zero emission fuels for domestic transport,China,2000,1.712079004,%,,
Transport,Zero emission fuels for domestic transport,China,2005,2.563592566,%,,
Transport,Zero emission fuels for domestic transport,China,2010,3.656708912,%,,
Transport,Zero emission fuels for domestic transport,China,2015,3.535816717,%,,
Transport,Zero emission fuels for domestic transport,China,2017,4.112193202,%,,
Transport,Zero emission fuels for domestic transport,European Union,1990,2.067240321,%,,
Transport,Zero emission fuels for domestic transport,European Union,1995,2.180101342,%,,
Transport,Zero emission fuels for domestic transport,European Union,2000,2.21485071,%,,
Transport,Zero emission fuels for domestic transport,European Union,2005,2.68557579,%,,
Transport,Zero emission fuels for domestic transport,European Union,2010,5.516034005,%,,
Transport,Zero emission fuels for domestic transport,European Union,2015,5.922334247,%,,
Transport,Zero emission fuels for domestic transport,European Union,2017,6.064281914,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,1990,0,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,1995,0,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2000,0,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2005,0,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2010,0.573916485,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2015,1.263157895,%,,
Transport,Zero emission fuels for domestic transport,Indonesia,2017,3.614340139,%,,
Transport,Zero emission fuels for domestic transport,India,1990,1.706188548,%,,
Transport,Zero emission fuels for domestic transport,India,1995,2.051695045,%,,
Transport,Zero emission fuels for domestic transport,India,2000,2.425909716,%,,
Transport,Zero emission fuels for domestic transport,India,2005,2.449763215,%,,
Transport,Zero emission fuels for domestic transport,India,2010,1.85022434,%,,
Transport,Zero emission fuels for domestic transport,India,2015,2.066063731,%,,
Transport,Zero emission fuels for domestic transport,India,2017,1.65585074,%,,
Transport,Zero emission fuels for domestic transport,United States,1990,0.072809909,%,,
Transport,Zero emission fuels for domestic transport,United States,1995,0.562043575,%,,
Transport,Zero emission fuels for domestic transport,United States,2000,0.603283567,%,,
Transport,Zero emission fuels for domestic transport,United States,2005,1.363942532,%,,
Transport,Zero emission fuels for domestic transport,United States,2010,3.861206544,%,,
Transport,Zero emission fuels for domestic transport,United States,2015,5.643480666,%,,
Transport,Zero emission fuels for domestic transport,United States,2017,5.876740246,%,,
Transport,Zero emission fuels for domestic transport,World,1990,1.703914353,%,,
Transport,Zero emission fuels for domestic transport,World,1995,1.612571934,%,,
Transport,Zero emission fuels for domestic transport,World,2000,1.457372848,%,,
Transport,Zero emission fuels for domestic transport,World,2005,1.872998255,%,,
Transport,Zero emission fuels for domestic transport,World,2010,3.289170061,%,,
Transport,Zero emission fuels for domestic transport,World,2015,3.876974943,%,,
Transport,Zero emission fuels for domestic transport,World,2017,3.971940721,%,,
Transport,Zero emission fuels for domestic transport,South Africa,1990,3.301932602,%,,
Transport,Zero emission fuels for domestic transport,South Africa,1995,3.009297015,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2000,3.75720198,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2005,3.126879134,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2010,1.947438079,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2015,1.64586325,%,,
Transport,Zero emission fuels for domestic transport,South Africa,2017,1.770056993,%,,
Transport Road,EV market share,Brazil,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,Brazil,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,Brazil,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,China,2030,100,% of LDVs sold / year,,
Transport Road,EV market share,China,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,China,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,European Union,2030,100,% of LDVs sold / year,,
Transport Road,EV market share,European Union,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,European Union,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,Indonesia,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,Indonesia,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,Indonesia,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,India,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,India,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,India,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,United States,2030,100,% of LDVs sold / year,,
Transport Road,EV market share,United States,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,United States,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,World,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,World,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,World,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,South Africa,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,South Africa,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,South Africa,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,Brazil,2030,45,% of LDVs sold / year,,
Transport Road,EV market share,Brazil,2040,85,% of LDVs sold / year,,
Transport Road,EV market share,Brazil,2050,95,% of LDVs sold / year,,
Transport Road,EV market share,China,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,China,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,China,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,European Union,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,European Union,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,European Union,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,Indonesia,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,Indonesia,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,Indonesia,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,India,2030,80,% of LDVs sold / year,,
Transport Road,EV market share,India,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,India,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,United States,2030,95,% of LDVs sold / year,,
Transport Road,EV market share,United States,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,United States,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,World,2030,75,% of LDVs sold / year,,
Transport Road,EV market share,World,2040,100,% of LDVs sold / year,,
Transport Road,EV market share,World,2050,100,% of LDVs sold / year,,
Transport Road,EV market share,South Africa,2030,50,% of LDVs sold / year,,
Transport Road,EV market share,South Africa,2040,90,% of LDVs sold / year,,
Transport Road,EV market share,South Africa,2050,100,% of LDVs sold / year,,
Transport Road,EV stock shares,Brazil,2030,40,%,,
Transport Road,EV stock shares,Brazil,2040,90,%,,
Transport Road,EV stock shares,China,2030,50,%,,
Transport Road,EV stock shares,China,2040,95,%,,
Transport Road,EV stock shares,European Union,2030,55,%,,
Transport Road,EV stock shares,European Union,2040,90,%,,
Transport Road,EV stock shares,Indonesia,2030,45,%,,
Transport Road,EV stock shares,Indonesia,2040,95,%,,
Transport Road,EV stock shares,Brazil,2050,100,%,,
Transport Road,EV stock shares,India,2030,55,%,,
Transport Road,EV stock shares,India,2040,95,%,,
Transport Road,EV stock shares,China,2050,100,%,,
Transport Road,EV stock shares,European Union,2050,100,%,,
Transport Road,EV stock shares,United States,2030,40,%,,
Transport Road,EV stock shares,United States,2040,90,%,,
Transport Road,EV stock shares,Indonesia,2050,100,%,,
Transport Road,EV stock shares,India,2050,100,%,,
Transport Road,EV stock shares,World,2030,40,%,,
Transport Road,EV stock shares,World,2040,90,%,,
Transport Road,EV stock shares,United States,2050,100,%,,
Transport Road,EV stock shares,World,2050,100,%,,
Transport Road,EV stock shares,South Africa,2030,45,%,,
Transport Road,EV stock shares,South Africa,2040,95,%,,
Transport Road,EV stock shares,South Africa,2050,100,%,,
Transport Road,EV stock shares,Brazil,2030,20,%,,
Transport Road,EV stock shares,Brazil,2040,50,%,,
Transport Road,EV stock shares,Brazil,2050,75,%,,
Transport Road,EV stock shares,China,2050,80,%,,
Transport Road,EV stock shares,China,2030,35,%,,
Transport Road,EV stock shares,China,2040,65,%,,
Transport Road,EV stock shares,European Union,2050,95,%,,
Transport Road,EV stock shares,Indonesia,2050,70,%,,
Transport Road,EV stock shares,European Union,2030,40,%,,
Transport Road,EV stock shares,European Union,2040,85,%,,
Transport Road,EV stock shares,India,2050,85,%,,
Transport Road,EV stock shares,United States,2050,85,%,,
Transport Road,EV stock shares,Indonesia,2030,10,%,,
Transport Road,EV stock shares,Indonesia,2040,45,%,,
Transport Road,EV stock shares,World,2050,85,%,,
Transport Road,EV stock shares,South Africa,2050,85,%,,
Transport Road,EV stock shares,India,2030,15,%,,
Transport Road,EV stock shares,India,2040,70,%,,
Transport Road,EV stock shares,United States,2030,30,%,,
Transport Road,EV stock shares,United States,2040,70,%,,
Transport Road,EV stock shares,World,2030,20,%,,
Transport Road,EV stock shares,World,2040,65,%,,
Transport Road,EV stock shares,South Africa,2030,10,%,,
Transport Road,EV stock shares,South Africa,2040,60,%,,
Transport Road,EV stock shares,Brazil,2005,0,%,,
Transport Road,EV stock shares,Brazil,2010,0.01,%,,
Transport Road,EV stock shares,China,2010,0,%,,
Transport Road,EV stock shares,China,2015,0.04,%,,
Transport Road,EV stock shares,China,2017,0.17,%,,
Transport Road,EV stock shares,European Union,2010,0,%,,
Transport Road,EV stock shares,European Union,2015,0.14,%,,
Transport Road,EV stock shares,European Union,2017,0.29,%,,
Transport Road,EV stock shares,Indonesia,2015,0,%,,
Transport Road,EV stock shares,India,2010,0.02,%,,
Transport Road,EV stock shares,India,2015,0.04,%,,
Transport Road,EV stock shares,India,2017,0.06,%,,
Transport Road,EV stock shares,United States,2010,0,%,,
Transport Road,EV stock shares,United States,2015,0.17,%,,
Transport Road,EV stock shares,United States,2017,0.31,%,,
Transport Road,EV stock shares,South Africa,2015,0.03,%,,
Transport Road,EV stock shares,South Africa,2017,0.02,%,,
Transport Road,EVs per capita,Australia,2017,0.298560645,EVs / 1000 cap,,
Transport Road,EVs per capita,Australia,2018,0.439791676,EVs / 1000 cap,,
Transport Road,EVs per capita,Brazil,2017,0.003271845,EVs / 1000 cap,,
Transport Road,EVs per capita,Brazil,2018,0.005299105,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2011,0.015055375,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2012,0.072733458,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2013,0.160355715,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2014,0.300860773,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2015,0.491025039,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2016,0.804497844,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2017,1.250949612,EVs / 1000 cap,,
Transport Road,EVs per capita,Canada,2018,2.430237746,EVs / 1000 cap,,
Transport Road,EVs per capita,Chile,2017,0.01245233,EVs / 1000 cap,,
Transport Road,EVs per capita,Chile,2018,0.021890998,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2009,0.000352638,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2010,0.001395372,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2011,0.005070841,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2012,0.012194713,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2013,0.023148492,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2014,0.075307943,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2015,0.222319703,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2016,0.45880294,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2017,0.864005047,EVs / 1000 cap,,
Transport Road,EVs per capita,China,2018,1.615454472,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2005,0.00024509,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2006,0.000245482,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2007,0.00024607,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2008,0.00111021,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2009,0.001236095,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2010,0.003093026,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2011,0.023374995,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2012,0.064960223,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2013,0.150170558,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2014,0.306075928,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2015,0.588354606,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2016,0.884860273,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2017,1.325454982,EVs / 1000 cap,,
Transport Road,EVs per capita,Germany,2018,2.130180328,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2005,0.000163612,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2006,0.000162578,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2007,0.000161631,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2008,0.000160748,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2009,0.001918683,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2010,0.004771028,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2011,0.047926183,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2012,0.146151402,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2013,0.295961132,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2014,0.491326621,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2015,0.845419622,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2016,1.298950405,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2017,1.83166879,EVs / 1000 cap,,
Transport Road,EVs per capita,France,2018,2.546217862,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2005,0.003649154,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2006,0.009042876,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2007,0.016272026,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2008,0.019631476,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2009,0.02228284,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2010,0.026473449,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2011,0.04514079,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2012,0.086632669,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2013,0.143727647,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2014,0.368066012,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2015,0.736560772,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2016,1.303509502,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2017,2.003223231,EVs / 1000 cap,,
Transport Road,EVs per capita,United Kingdom,2018,2.740920231,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2008,0.000308161,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2009,0.000435237,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2010,0.000712966,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2011,0.001063755,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2012,0.002180473,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2013,0.002303172,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2014,0.002585673,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2015,0.003320224,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2016,0.003623962,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2017,0.005229044,EVs / 1000 cap,,
Transport Road,EVs per capita,India,2018,0.007614726,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2005,0.00909384,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2006,0.009053234,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2007,0.009021605,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2008,0.010182935,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2009,0.010151318,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2010,0.01078799,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2011,0.012754016,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2012,0.023714304,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2013,0.04105252,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2014,0.066049083,EVs / 1000 cap,,
Transport Road,EVs per capita,Italy,2015,0.101191027,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2009,0.008401061,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2010,0.02738397,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2011,0.125604125,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2012,0.315985607,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2013,0.541327481,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2014,0.793797927,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2015,0.98761471,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2016,1.18383011,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2017,1.610553814,EVs / 1000 cap,,
Transport Road,EVs per capita,Japan,2018,2.005468585,EVs / 1000 cap,,
Transport Road,EVs per capita,"Korea, Republic of",2010,0.001211005,EVs / 1000 cap,,
Transport Road,EVs per capita,"Korea, Republic of",2011,0.006829207,EVs / 1000 cap,,
Transport Road,EVs per capita,"Korea, Republic of",2012,0.016979408,EVs / 1000 cap,,
Transport Road,EVs per capita,"Korea, Republic of",2013,0.028800861,EVs / 1000 cap,,
Transport Road,EVs per capita,"Korea, Republic of",2014,0.054536932,EVs / 1000 cap,,
Transport Road,EVs per capita,"Korea, Republic of",2015,0.117072765,EVs / 1000 cap,,
Transport Road,EVs per capita,"Korea, Republic of",2016,0.219875243,EVs / 1000 cap,,
Transport Road,EVs per capita,Mexico,2017,0.017871837,EVs / 1000 cap,,
Transport Road,EVs per capita,Mexico,2018,0.03177728,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2007,0.002118913,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2008,0.054495696,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2009,0.082869815,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2010,0.685649539,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2011,1.087235492,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2012,1.972591548,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2013,4.010272756,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2014,8.597378782,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2015,16.18897211,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2016,25.37826972,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2017,33.289114,EVs / 1000 cap,,
Transport Road,EVs per capita,Norway,2018,46.64701622,EVs / 1000 cap,,
Transport Road,EVs per capita,New Zealand,2017,1.250522646,EVs / 1000 cap,,
Transport Road,EVs per capita,New Zealand,2018,2.407692303,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2005,0.003796694,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2006,0.003761432,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2007,0.003725777,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2008,0.008501216,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2009,0.008422907,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2010,0.012200194,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2011,0.069002249,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2012,0.237992216,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2013,0.541844844,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2014,0.910712943,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2015,1.259324758,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2016,1.745145778,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2017,2.344188664,EVs / 1000 cap,,
Transport Road,EVs per capita,United States,2018,3.434371224,EVs / 1000 cap,,
Transport Road,EVs per capita,World,2005,0.000209419,EVs / 1000 cap,,
Transport Road,EVs per capita,World,2006,0.000255151,EVs / 1000 cap,,
Transport Road,EVs per capita,World,2007,0.000320611,EVs / 1000 cap,,
Transport Road,EVs per capita,World,2008,0.00066872,EVs / 1000 cap,,
Transport Road,EVs per capita,World,2009,0.001086898,EVs / 1000 cap,,
Transport Road,EVs per capita,World,2010,0.002416333,EVs / 1000 cap,,
