Field Name,Country,Country_iso3,Region,Latitude,Longitude,Location,gwp,ch4_gwp_potential,Upstream Methane Emission Rate (NGSI Standard %),Upstream Methane Intensity (kgCH4/boe),Midstream Methane Intensity (kgCH4/boe),Downstream Methane Intensity (kgCH4/boe),Upstream Carbon Dioxide Intensity (kgCO2/boe),Midstream Carbon Dioxide Intensity (kgCO2/boe),Downstream Carbon Dioxide Intensity (kgCO2/boe),Total Emissions Intensity (kgCO2eq/boe),Total Carbon Dioxide Intensity (kgCO2/boe),Industry GHG Responsibility (kgCO2eq/boe),Consumer GHG Responsibility (kgCO2eq/boe),Sulfur Content Weight Percent,API Category,Enhanced recovery,Fracked,Dry Gas,Flaring-to-Oil Ratio (scf flared/bbl),Energy Output of Oil and Gas Produced (MJ/d),Energy Output of Petroleum Products (MJ/d),Breakeven Oil Price (usd/bbl),Breakeven Gas Price (usd/kcf),Flare Rate,Oil or Gas or Condensate,Resource Type,Sour or Sweet
Balyk-Mamontovskoye,Russian Federation,RUS,Russia,60.9981,72.5926,Onshore,20,82.5,0.0,1.53679,0.00454,0.02157,54.1557,57.49412,383.33011,640.02766,513.99161,245.28814,394.73952,1.33173,Regular,1,False,0,295.64691,766708285.93558,714980676.92574,43.5,0.0,High Flare,Oil,Medium Oil,Sour Oil
Balyk-Mamontovskoye,Russian Federation,RUS,Russia,60.9981,72.5926,Onshore,100,29.8,0.0,1.53679,0.00443,0.02151,54.1557,57.16226,383.41143,558.3208,513.74107,163.75927,394.56154,1.33173,Regular,1,False,0,295.64691,766708285.93558,714980676.92574,43.5,0.0,High Flare,Oil,Medium Oil,Sour Oil
Banyu Urip,Indonesia,IDN,South East Asia,-7.1864,111.6952,Onshore,20,82.5,0.0,0.7412,0.00795,0.02027,123.43045,29.81692,458.05131,686.85397,623.83241,223.97001,462.88395,0.29777,Regular,1,False,0,20.14298,892561797.99925,918854009.32426,32.0,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Banyu Urip,Indonesia,IDN,South East Asia,-7.1864,111.6952,Onshore,100,29.8,0.0,0.7412,0.00777,0.02025,123.43045,29.70106,458.07386,647.09513,623.73911,184.26714,462.82799,0.29777,Regular,1,False,0,20.14298,892561797.99925,918854009.32426,32.0,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Baraka,Tunisia,TUN,North Africa,36.1227,10.78,Offshore,20,82.5,0.0,2.02969,0.00414,0.02108,47.80923,56.84997,379.36025,662.53485,496.0048,272.50036,390.03449,0.77339,Light,1,False,0,614.5,5049510.38632,4835583.74524,29.9,0.0,Very High Flare,Oil,Light Oil,Sour Oil
Baraka,Tunisia,TUN,North Africa,36.1227,10.78,Offshore,100,29.8,0.0,2.02969,0.00404,0.02102,47.80923,56.49992,379.43663,554.85828,495.73113,164.99448,389.8638,0.77339,Light,1,False,0,614.5,5049510.38632,4835583.74524,29.9,0.0,Very High Flare,Oil,Light Oil,Sour Oil
Barnett,United States,USA,North America,32.47794,-98.50572859185448,Onshore,20,82.5,1.07783,0.78462,0.0003,0.374,23.56239,5.55539,324.93823,525.96233,401.7447,169.60666,356.35567,0.05551,Light,1,True,0,64.3,2774677246.26047,711271005.6625,0.0,1.99525,Medium Flare,Gas,Wet gas,Sour Gas
Barnett,United States,USA,North America,32.47794,-98.50572859185448,Onshore,100,29.8,1.07783,0.78462,0.0003,0.37399,23.56239,5.42789,324.94027,447.08789,401.61923,109.98684,337.10105,0.05551,Light,1,True,0,64.3,2774677246.26047,711271005.6625,0.0,1.99525,Medium Flare,Gas,Wet gas,Sour Gas
Bayu-Undan,Timor-Leste,TLS,Oceania,-11.0647,126.6579,Offshore,20,82.5,1.13207,0.87335,0.0,0.3813,14.76215,3.82622,314.41205,537.68356,403.21167,191.45494,346.22862,0.03956,Light,0,False,0,397.43286,220769128.64399,38790838.00916,0.0,0.0,High Flare,Gas,Wet gas,Sweet Gas
Bayu-Undan,Timor-Leste,TLS,Oceania,-11.0647,126.6579,Offshore,100,29.8,1.13207,0.87335,0.0,0.3813,14.76215,3.72991,314.41226,452.33047,403.11556,125.77729,326.55318,0.03956,Light,0,False,0,397.43286,220769128.64399,38790838.00916,0.0,0.0,High Flare,Gas,Wet gas,Sweet Gas
Belayim Complex,Egypt,EGY,North Africa,28.6174,33.1918,Onshore,20,82.5,0.0,0.45601,0.00452,0.02231,35.62692,58.2881,399.86047,545.56961,505.91815,132.03259,413.53702,3.1883,Regular,1,False,0,16.8688,317068468.66802,305067506.92845,23.9,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Belayim Complex,Egypt,EGY,North Africa,28.6174,33.1918,Onshore,100,29.8,0.0,0.45601,0.00442,0.02225,35.62692,57.98104,399.94877,520.8375,505.69939,107.46122,413.37628,3.1883,Regular,1,False,0,16.8688,317068468.66802,305067506.92845,23.9,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Beregovoye,Russian Federation,RUS,Russia,65.8177,78.9582,Onshore,20,82.5,2.59455,0.72898,0.0,0.44358,10.33339,0.0,274.15941,753.34155,417.7729,442.44049,310.90106,0.00884,Light,0,False,1,271.64271,771222877.85938,29629964.13008,0.0,1.7,Medium Flare,Gas,Dry Gas,Sweet Gas
Beregovoye,Russian Federation,RUS,Russia,65.8177,78.9582,Onshore,100,29.8,2.59455,0.72898,0.0,0.44358,10.33339,0.0,274.15941,539.09937,417.7729,251.30186,287.79751,0.00884,Light,0,False,1,271.64271,771222877.85938,29629964.13008,0.0,1.7,Medium Flare,Gas,Dry Gas,Sweet Gas
Berenice,Egypt,EGY,North Africa,30.6212,26.0166,Onshore,20,82.5,0.13999,0.52343,0.00454,0.02125,19.52686,59.37734,366.99632,494.7267,456.58906,118.61075,376.11595,0.71726,Light,1,False,0,27.20461,204056032.53544,191176056.58812,24.5,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Berenice,Egypt,EGY,North Africa,30.6212,26.0166,Onshore,100,29.8,0.13999,0.52343,0.00444,0.02117,19.52686,58.95655,367.07584,466.33897,456.24779,90.44358,375.89539,0.71726,Light,1,False,0,27.20461,204056032.53544,191176056.58812,24.5,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Berkine Basin,Algeria,DZA,North Africa,30.9685,8.37464,Onshore,20,82.5,1.34704,1.07858,0.0063,0.10391,28.93723,32.06732,386.57771,583.15775,481.81377,185.59782,397.55993,0.09926,Light,0,False,0,128.15456,1027365520.47929,838259518.34413,25.61075,0.0,High Flare,Oil,Ultra-Light Oil,Sweet Oil
Berkine Basin,Algeria,DZA,North Africa,30.9685,8.37464,Onshore,100,29.8,1.34704,1.07858,0.00616,0.10386,28.93723,31.79757,386.61337,515.45963,481.57968,122.56784,392.89179,0.09926,Light,0,False,0,128.15456,1027365520.47929,838259518.34413,25.61075,0.0,High Flare,Oil,Ultra-Light Oil,Sweet Oil
Berri,Saudi Arabia,SAU,Middle East,27.1269,49.6106,Offshore,20,82.5,0.20689,0.52162,0.00336,0.02034,14.35678,51.70578,373.09722,496.70252,452.7265,112.45723,384.2453,1.89636,Regular,1,False,0,20.1,3221447560.39626,2975301120.54424,12.3,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Berri,Saudi Arabia,SAU,Middle East,27.1269,49.6106,Offshore,100,29.8,0.20689,0.52162,0.00328,0.02029,14.35678,51.37191,373.17059,468.56246,452.46601,84.46118,384.10128,1.89636,Regular,1,False,0,20.1,3221447560.39626,2975301120.54424,12.3,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Beryl,United Kingdom,GBR,Western Europe,59.5498,1.5318,Offshore,20,82.5,0.64309,1.14555,0.00541,0.11435,32.06924,31.5168,397.11082,587.65981,480.02294,178.5203,409.13951,0.41776,Light,1,False,0,232.34865,66516722.05467,54545731.07073,91.7,0.0,High Flare,Oil,Light Oil,Sweet Oil
Beryl,United Kingdom,GBR,Western Europe,59.5498,1.5318,Offshore,100,29.8,0.64309,1.14555,0.00529,0.11431,32.06924,31.2402,397.14317,516.76113,479.77869,112.82638,403.93476,0.41776,Light,1,False,0,232.34865,66516722.05467,54545731.07073,91.7,0.0,High Flare,Oil,Light Oil,Sweet Oil
Bibi Hakimeh,Iran,IRN,Middle East,30.0572,50.6384,Onshore,20,82.5,0.0,1.1287,0.00453,0.02187,330.54945,57.96594,383.3683,877.03908,784.6992,481.6467,395.39238,2.12127,Regular,1,False,0,193.42888,1273531165.13269,1195607019.19625,8.8,0.0,High Flare,Oil,Medium Oil,Sour Oil
Bibi Hakimeh,Iran,IRN,Middle East,30.0572,50.6384,Onshore,100,29.8,0.0,1.1287,0.00443,0.0218,330.54945,57.61587,383.45433,816.81871,784.43517,421.61273,395.20598,2.12127,Regular,1,False,0,193.42888,1273531165.13269,1195607019.19625,8.8,0.0,High Flare,Oil,Medium Oil,Sour Oil
Bibiyana,Bangladesh,BGD,South Asia,24.6511,91.6142,Onshore,20,82.5,1.13196,0.59149,0.0,0.46312,8.48676,0.0,286.23531,445.92071,324.68945,121.32536,324.59535,0.01026,Light,0,False,1,5.68986,1116783054.28958,23831975.29008,0.0,1.0,Very Low Flare,Gas,Dry Gas,Sweet Gas
Bibiyana,Bangladesh,BGD,South Asia,24.6511,91.6142,Onshore,100,29.8,1.13196,0.59149,0.0,0.46312,8.48676,0.0,286.23531,368.59994,324.68945,68.1258,300.47414,0.01026,Light,0,False,1,5.68986,1116783054.28958,23831975.29008,0.0,1.0,Very Low Flare,Gas,Dry Gas,Sweet Gas
Block 6,Oman,OMN,Middle East,22.20209,56.23496,Onshore,20,82.5,0.8711,0.82379,0.00243,0.19719,31.81501,34.69117,356.13414,566.71309,469.56666,188.15383,378.55926,1.17021,Regular,0,False,0,94.35213,1299161711.78097,754210100.95352,23.45193,0.0,High Flare,Oil,Light Oil,Sour Oil
Block 6,Oman,OMN,Middle East,22.20209,56.23496,Onshore,100,29.8,0.8711,0.82379,0.00237,0.19716,31.81501,34.47645,356.18334,504.44057,469.40113,135.55209,368.88848,1.17021,Regular,0,False,0,94.35213,1299161711.78097,754210100.95352,23.45193,0.0,High Flare,Oil,Light Oil,Sour Oil
Block 61,Oman,OMN,Middle East,21.7739,56.4995,Onshore,20,82.5,1.14436,0.8052,0.0,0.37308,12.95094,7.80969,327.4215,521.07123,394.4554,160.93512,360.13611,1.63861,Light,0,True,0,251.9,1109629034.59703,232669916.62528,0.0,1.5,High Flare,Gas,Wet gas,Sour Gas
Block 61,Oman,OMN,Middle East,21.7739,56.4995,Onshore,100,29.8,1.14436,0.8052,0.0,0.37308,12.95094,7.75215,327.42927,441.59456,394.40563,100.64893,340.94563,1.63861,Light,0,True,0,251.9,1109629034.59703,232669916.62528,0.0,1.5,High Flare,Gas,Wet gas,Sour Gas
Boa,Cameroon,CMR,West Africa,4.2822,8.4664,Offshore,20,82.5,0.0,2.06175,0.00823,0.02025,55.20428,41.39103,417.1041,698.44075,531.96357,277.42664,421.01411,0.07148,Regular,1,False,0,540.13796,37028726.27759,36845922.63179,45.5,0.0,High Flare,Oil,Light Oil,Sweet Oil
Boa,Cameroon,CMR,West Africa,4.2822,8.4664,Offshore,100,29.8,0.0,2.06175,0.00804,0.0202,55.20428,41.13154,417.13973,588.93774,531.7397,168.05971,420.87803,0.07148,Regular,1,False,0,540.13796,37028726.27759,36845922.63179,45.5,0.0,High Flare,Oil,Light Oil,Sweet Oil
Boabab,Chad,TCD,West Africa,9.5899,20.386,Onshore,20,82.5,0.0,1.10123,0.00451,0.02249,32.66587,59.06743,396.93554,593.9847,499.38626,181.61941,412.36529,0.06864,Regular,1,False,0,148.3,229659586.01717,216100991.52955,29.9,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Boabab,Chad,TCD,West Africa,9.5899,20.386,Onshore,100,29.8,0.0,1.10123,0.00441,0.02243,32.66587,58.77619,397.03099,535.27069,499.19046,123.05951,412.21118,0.06864,Regular,1,False,0,148.3,229659586.01717,216100991.52955,29.9,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Bonga Complex,Nigeria,NGA,West Africa,4.5714,4.5917,Offshore,20,82.5,0.28416,0.72983,0.00418,0.02011,17.26617,51.45555,379.63834,518.767,464.83919,133.68834,385.07866,0.18495,Regular,1,False,0,62.94349,554488073.00178,507337607.68699,32.2,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Bonga Complex,Nigeria,NGA,West Africa,4.5714,4.5917,Offshore,100,29.8,0.28416,0.72983,0.00408,0.02004,17.26617,51.08296,379.69444,479.57086,464.52271,94.68596,384.8849,0.18495,Regular,1,False,0,62.94349,554488073.00178,507337607.68699,32.2,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Bongkot,Thailand,THA,South East Asia,7.8298,102.4265,Offshore,20,82.5,0.63107,0.73295,0.0,0.36159,170.84821,5.78926,309.12233,635.4516,524.13106,296.14818,339.30342,0.01002,Light,0,False,0,203.42611,582288401.83395,121220232.6961,0.0,4.5,Medium Flare,Gas,Acid Gas,Sour Gas
Bongkot,Thailand,THA,South East Asia,7.8298,102.4265,Offshore,100,29.8,0.63107,0.73295,0.0,0.36159,170.84821,5.67244,309.12241,564.8694,524.01433,244.19789,320.67151,0.01002,Light,0,False,0,203.42611,582288401.83395,121220232.6961,0.0,4.5,Medium Flare,Gas,Acid Gas,Sour Gas
Bonny,Nigeria,NGA,West Africa,4.4672,7.2042,Onshore,20,82.5,0.81939,0.68391,0.00098,0.32051,19.19102,8.55674,326.41357,486.07507,393.57649,132.2824,353.79268,0.16864,Regular,0,False,0,130.53448,91811988.52387,26579036.27178,0.0,6.54191,Medium Flare,Gas,Wet gas,Sweet Gas
Bonny,Nigeria,NGA,West Africa,4.4672,7.2042,Onshore,100,29.8,0.81939,0.68391,0.00096,0.3205,19.19102,8.46107,326.41949,426.97919,393.48674,89.60182,337.37737,0.16864,Regular,0,False,0,130.53448,91811988.52387,26579036.27178,0.0,6.54191,Medium Flare,Gas,Wet gas,Sweet Gas
Bovanenkovskoye,Russian Federation,RUS,Russia,70.4,68.4,Onshore,20,82.5,2.66108,0.70994,0.0,0.45895,9.59784,0.0,283.65719,760.55507,416.7807,438.88333,321.67174,0.00884,Light,0,False,1,384.95926,3198248116.25525,29629070.5386,0.0,3.4,Low Flare,Gas,Dry Gas,Sweet Gas
Bovanenkovskoye,Russian Federation,RUS,Russia,70.4,68.4,Onshore,100,29.8,2.66108,0.70994,0.0,0.45895,9.59784,0.0,283.65719,541.14418,416.7807,243.37641,297.76777,0.00884,Light,0,False,1,384.95926,3198248116.25525,29629070.5386,0.0,3.4,Low Flare,Gas,Dry Gas,Sweet Gas
Bozhong,China,CHN,East Asia,38.1868,119.4263,Offshore,20,82.5,0.23374,0.87664,0.00478,0.03339,29.16089,64.32474,418.5657,606.56259,525.03194,168.48012,438.08248,0.28213,Regular,1,False,0,155.71372,621552544.37719,590004440.72268,28.0,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Bozhong,China,CHN,East Asia,38.1868,119.4263,Offshore,100,29.8,0.23374,0.87664,0.00467,0.03335,29.16089,64.06737,418.66756,559.70861,524.87642,121.74609,437.96252,0.28213,Regular,1,False,0,155.71372,621552544.37719,590004440.72268,28.0,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Brae Complex,United Kingdom,GBR,Western Europe,58.7461,1.2493,Offshore,20,82.5,0.0,0.82492,0.00454,0.02223,52.09631,58.9976,395.38027,586.63135,517.11531,177.82258,408.80876,3.30048,Regular,1,False,0,96.6,41204189.3929,39446957.4133,51.6,0.0,High Flare,Oil,Medium Oil,Sour Oil
Brae Complex,United Kingdom,GBR,Western Europe,58.7461,1.2493,Offshore,100,29.8,0.0,0.82492,0.00444,0.02218,52.09631,58.68066,395.46878,542.44833,516.88689,133.80664,408.64169,3.30048,Regular,1,False,0,96.6,41204189.3929,39446957.4133,51.6,0.0,High Flare,Oil,Medium Oil,Sour Oil
Britannia,United Kingdom,GBR,Western Europe,58.0824,0.8413,Offshore,20,82.5,1.19258,0.81036,0.0,0.40562,14.14201,5.1721,322.93009,514.32088,382.55573,156.62475,357.69613,0.64389,Light,0,False,0,515.22289,112960597.32016,15885726.24296,0.0,5.3,High Flare,Gas,Wet gas,Sour Gas
Britannia,United Kingdom,GBR,Western Europe,58.0824,0.8413,Offshore,100,29.8,1.19258,0.81036,0.0,0.40562,14.14201,5.13259,322.93498,431.21847,382.52111,94.46882,336.74965,0.64389,Light,0,False,0,515.22289,112960597.32016,15885726.24296,0.0,5.3,High Flare,Gas,Wet gas,Sour Gas
Brunello-Julemar,Australia,AUS,Oceania,-20.047,115.1805,Offshore,20,82.5,0.98275,0.70972,0.0,0.4073,11.2656,3.08199,321.86413,499.15082,387.55282,143.28046,355.87037,0.03033,Light,0,False,0,172.7,279951721.29498,37690413.63117,0.0,1.3,Medium Flare,Gas,Wet gas,Sweet Gas
Brunello-Julemar,Australia,AUS,Oceania,-20.047,115.1805,Offshore,100,29.8,0.98275,0.70972,0.0,0.4073,11.2656,3.01311,321.86462,428.45187,387.48443,93.63136,334.82051,0.03033,Light,0,False,0,172.7,279951721.29498,37690413.63117,0.0,1.3,Medium Flare,Gas,Wet gas,Sweet Gas
Brystrinskoye,Russian Federation,RUS,Russia,61.6932,72.279,Onshore,20,82.5,0.20894,0.6979,0.00415,0.02061,35.18705,53.17892,385.04206,549.54087,492.11093,154.24807,395.2928,0.60758,Regular,1,False,0,35.78468,246954337.51674,226558945.24287,61.9,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Brystrinskoye,Russian Federation,RUS,Russia,61.6932,72.279,Onshore,100,29.8,0.20894,0.6979,0.00406,0.02055,35.18705,52.87634,385.1126,512.09876,491.87889,116.95811,395.14065,0.60758,Regular,1,False,0,35.78468,246954337.51674,226558945.24287,61.9,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Bu Hasa,United Arab Emirates,ARE,Middle East,23.531,53.2953,Onshore,20,82.5,0.16065,0.65888,0.00377,0.02015,37.76463,54.19241,365.90877,524.72734,472.39076,149.42409,375.30325,0.704,Light,1,False,0,8.63839,2519805315.8061,2292015264.94304,9.6,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Bu Hasa,United Arab Emirates,ARE,Middle East,23.531,53.2953,Onshore,100,29.8,0.16065,0.65888,0.00368,0.02009,37.76463,53.82726,365.97965,489.30454,472.09649,114.17303,375.13151,0.704,Light,1,False,0,8.63839,2519805315.8061,2292015264.94304,9.6,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Bu Haseer,United Arab Emirates,ARE,Middle East,25.0215,52.9124,Offshore,20,82.5,0.32607,0.82465,0.00454,0.01987,17.61324,52.95212,367.41433,515.83523,451.64711,139.12898,376.70624,1.85164,Regular,1,False,0,20.9,106349067.5068,82400574.63119,22.1,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Bu Haseer,United Arab Emirates,ARE,Middle East,25.0215,52.9124,Offshore,100,29.8,0.32607,0.82465,0.00443,0.01979,17.61324,52.61479,367.49156,471.67401,451.38701,95.16914,376.50487,1.85164,Regular,1,False,0,20.9,106349067.5068,82400574.63119,22.1,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Bukhara-Khiva,Uzbekistan,UZB,Central Asia,39.1584,64.9334,Onshore,20,82.5,1.16917,0.92057,0.0,0.5334,36.01691,0.0,293.37427,523.11637,363.4001,185.5805,337.53587,0.46393,Light,0,False,1,575.78001,1340517159.26047,123362961.32318,0.0,0.9,Medium Flare,Gas,Dry Gas,Sour Gas
Bukhara-Khiva,Uzbekistan,UZB,Central Asia,39.1584,64.9334,Onshore,100,29.8,1.16917,0.92057,0.0,0.5334,36.01691,0.0,293.37427,421.218,363.4001,111.49976,309.71824,0.46393,Light,0,False,1,575.78001,1340517159.26047,123362961.32318,0.0,0.9,Medium Flare,Gas,Dry Gas,Sour Gas
Bul Hanine,Qatar,QAT,Middle East,25.4401,52.7277,Offshore,20,82.5,0.30096,1.04844,0.00401,0.02065,36.06241,54.09315,378.47599,568.85794,483.05097,179.77631,389.08163,1.94566,Regular,1,False,0,180.37383,289992707.56259,263679758.02528,32.5,0.0,High Flare,Oil,Light Oil,Sour Oil
Bul Hanine,Qatar,QAT,Middle East,25.4401,52.7277,Offshore,100,29.8,0.30096,1.04844,0.00392,0.02059,36.06241,53.75901,378.5512,512.9193,482.79204,124.00313,388.91617,1.94566,Regular,1,False,0,180.37383,289992707.56259,263679758.02528,32.5,0.0,High Flare,Oil,Light Oil,Sour Oil
Bunga Orkid,Malaysia,MYS,South East Asia,7.2068,103.8575,Offshore,20,82.5,1.1044,0.797,0.00219,0.35871,13.52525,14.88836,312.51936,501.72303,386.07185,159.23944,342.48359,0.05468,Light,0,False,0,230.60089,130556412.61116,29512579.25199,0.0,5.7,High Flare,Gas,Wet gas,Sweet Gas
Bunga Orkid,Malaysia,MYS,South East Asia,7.2068,103.8575,Offshore,100,29.8,1.1044,0.797,0.00214,0.35869,13.52525,14.72806,312.53699,425.33571,385.92918,101.31694,324.01876,0.05468,Light,0,False,0,230.60089,130556412.61116,29512579.25199,0.0,5.7,High Flare,Gas,Wet gas,Sweet Gas
Buzios,Brazil,BRA,South America,-24.6711,-42.5054,Offshore,20,82.5,0.22971,0.57078,0.00445,0.02221,13.81107,60.36249,392.2005,530.58496,482.31703,124.76622,405.81874,0.30628,Regular,1,False,0,24.98838,3331331174.57177,3155141073.18132,21.7,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Buzios,Brazil,BRA,South America,-24.6711,-42.5054,Offshore,100,29.8,0.22971,0.57078,0.00435,0.02215,13.81107,60.02826,392.29148,499.78687,482.07378,94.14203,405.64484,0.30628,Regular,1,False,0,24.98838,3331331174.57177,3155141073.18132,21.7,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Buzzard,United Kingdom,GBR,Western Europe,57.8046,-0.9782,Offshore,20,82.5,0.0,0.49945,0.00445,0.02179,18.34215,59.00033,384.2388,511.70348,471.65047,115.87837,395.82511,0.62605,Regular,0,False,0,29.17562,391547651.31141,373190369.47383,30.5,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Buzzard,United Kingdom,GBR,Western Europe,57.8046,-0.9782,Offshore,100,29.8,0.0,0.49945,0.00435,0.02172,18.34215,58.64094,384.32283,484.64018,471.3751,89.00203,395.63815,0.62605,Regular,0,False,0,29.17562,391547651.31141,373190369.47383,30.5,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Cabaca,Angola,AGO,West Africa,-6.1029,11.3474,Offshore,20,82.5,0.0,0.97792,0.00454,0.02158,22.42847,57.37918,381.83676,557.00841,477.82543,164.14776,392.86065,0.50771,Regular,1,False,0,30.73893,410063281.00424,382060997.22629,40.8,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Cabaca,Angola,AGO,West Africa,-6.1029,11.3474,Offshore,100,29.8,0.0,0.97792,0.00443,0.02152,22.42847,57.03434,381.91783,504.74102,477.56166,112.06595,392.67506,0.50771,Regular,1,False,0,30.73893,410063281.00424,382060997.22629,40.8,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Camisea,Peru,PER,South America,-11.780600000000002,-72.736,Onshore,20,82.5,0.77652,0.55987,0.0,0.25019,11.55828,7.02028,315.21311,464.40554,381.26184,126.15988,338.24566,0.03665,Light,0,False,0,68.1,526801108.18759,158438544.99745,0.0,2.7,Medium Flare,Gas,Wet gas,Sweet Gas
Camisea,Peru,PER,South America,-11.780600000000002,-72.736,Onshore,100,29.8,0.77652,0.55987,0.0,0.25019,11.55828,6.87631,315.22266,412.91141,381.12743,87.31572,325.59569,0.03665,Light,0,False,0,68.1,526801108.18759,158438544.99745,0.0,2.7,Medium Flare,Gas,Wet gas,Sweet Gas
Cano Limon,Colombia,COL,South America,6.955,-71.0945,Onshore,20,82.5,0.0,1.12403,0.00451,0.02167,37.729,55.6074,397.55481,599.05953,504.53365,189.22409,409.83543,0.501,Regular,1,False,0,178.34979,104674538.46088,99676196.35869,25.5,0.0,High Flare,Oil,Medium Oil,Sour Oil
Cano Limon,Colombia,COL,South America,6.955,-71.0945,Onshore,100,29.8,0.0,1.12403,0.00441,0.02162,37.729,55.33065,397.63349,539.15816,504.33558,129.46937,409.68878,0.501,Regular,1,False,0,178.34979,104674538.46088,99676196.35869,25.5,0.0,High Flare,Oil,Medium Oil,Sour Oil
Cantarell,Mexico,MEX,North America,19.4029,-92.0594,Offshore,20,82.5,0.43873,2.39354,0.00281,0.01948,64.74324,45.60118,387.43956,711.86852,510.73883,312.88512,398.9834,3.37654,Heavy Oil 20-23,1,False,0,819.46024,583869596.20275,493755188.95967,97.7,0.0,Very High Flare,Oil,Heavy Oil,Sour Oil
Cantarell,Mexico,MEX,North America,19.4029,-92.0594,Offshore,100,29.8,0.43873,2.39354,0.00274,0.01944,64.74324,45.344,387.50635,585.18862,510.54844,186.30746,398.88116,3.37654,Heavy Oil 20-23,1,False,0,819.46024,583869596.20275,493755188.95967,97.7,0.0,Very High Flare,Oil,Heavy Oil,Sour Oil
Caofeidian,China,CHN,East Asia,38.7684,119.196,Offshore,20,82.5,0.3196,0.70451,0.00427,0.02111,17.46331,55.70437,386.48653,529.78513,471.51262,131.79435,397.99078,1.55547,Regular,1,False,0,46.49319,355894849.70537,324096995.32878,31.7,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Caofeidian,China,CHN,East Asia,38.7684,119.196,Offshore,100,29.8,0.3196,0.70451,0.00417,0.02105,17.46331,55.38658,386.56545,491.97136,471.27375,94.14401,397.82734,1.55547,Regular,1,False,0,46.49319,355894849.70537,324096995.32878,31.7,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Captain,United Kingdom,GBR,Western Europe,58.2985,-1.761,Offshore,20,82.5,0.0,0.62725,0.00511,0.03159,26.97296,64.54173,423.45889,586.80736,526.31569,144.47832,442.32905,0.65275,Heavy Oil 15-19,1,False,0,48.34308,132336380.38982,128077536.36769,39.9,0.0,Medium Flare,Oil,Heavy Oil,Sour Oil
Captain,United Kingdom,GBR,Western Europe,58.2985,-1.761,Offshore,100,29.8,0.0,0.62725,0.00499,0.03155,26.97296,64.29858,423.5584,553.08683,526.17204,110.87714,442.2097,0.65275,Heavy Oil 15-19,1,False,0,48.34308,132336380.38982,128077536.36769,39.9,0.0,Medium Flare,Oil,Heavy Oil,Sour Oil
