country,date,sector,MtCO2 per day
WORLD,23/02/2023,Residential,13.7464
Brazil,24/02/2023,Domestic Aviation,0.0294119
Brazil,24/02/2023,Ground Transport,0.483061
Brazil,24/02/2023,Industry,0.344703
Brazil,24/02/2023,International Aviation,0.0155879
Brazil,24/02/2023,Power,0.097035
Brazil,24/02/2023,Residential,0.109
China,24/02/2023,Domestic Aviation,0.181279
China,24/02/2023,Ground Transport,2.60687
China,24/02/2023,Industry,8.5979
China,24/02/2023,International Aviation,0.0286832
China,24/02/2023,Power,14.872
China,24/02/2023,Residential,3.42492
EU27 & UK,24/02/2023,Domestic Aviation,0.0429911
EU27 & UK,24/02/2023,Ground Transport,2.64118
EU27 & UK,24/02/2023,Industry,1.93121
EU27 & UK,24/02/2023,International Aviation,0.422212
EU27 & UK,24/02/2023,Power,2.64972
EU27 & UK,24/02/2023,Residential,2.52694
France,24/02/2023,Domestic Aviation,0.00582015
France,24/02/2023,Ground Transport,0.341328
France,24/02/2023,Industry,0.188348
France,24/02/2023,International Aviation,0.0483616
France,24/02/2023,Power,0.144924
France,24/02/2023,Residential,0.312525
Germany,24/02/2023,Domestic Aviation,0.00337694
Germany,24/02/2023,Ground Transport,0.435287
Germany,24/02/2023,Industry,0.330921
Germany,24/02/2023,International Aviation,0.0635222
Germany,24/02/2023,Power,0.763193
Germany,24/02/2023,Residential,0.598757
India,24/02/2023,Domestic Aviation,0.0202263
India,24/02/2023,Ground Transport,0.833658
India,24/02/2023,Industry,2.43068
India,24/02/2023,International Aviation,0.033879
India,24/02/2023,Power,4.58726
India,24/02/2023,Residential,0.432326
Italy,24/02/2023,Domestic Aviation,0.00490724
Italy,24/02/2023,Ground Transport,0.272805
Italy,24/02/2023,Industry,0.174858
Italy,24/02/2023,International Aviation,0.0300761
Italy,24/02/2023,Power,0.290941
Italy,24/02/2023,Residential,0.282374
Japan,24/02/2023,Domestic Aviation,0.0258678
Japan,24/02/2023,Ground Transport,0.521368
Japan,24/02/2023,Industry,0.758195
Japan,24/02/2023,International Aviation,0.0365092
Japan,24/02/2023,Power,1.64467
Japan,24/02/2023,Residential,0.53509
ROW,24/02/2023,Domestic Aviation,0.193061
ROW,24/02/2023,Ground Transport,6.75404
ROW,24/02/2023,Industry,10.5987
ROW,24/02/2023,International Aviation,0.672309
ROW,24/02/2023,Power,8.83356
ROW,24/02/2023,Residential,4.07773
Russia,24/02/2023,Domestic Aviation,0.0402756
Russia,24/02/2023,Ground Transport,0.560671
Russia,24/02/2023,Industry,0.790233
Russia,24/02/2023,International Aviation,0.01504
Russia,24/02/2023,Power,2.83935
Russia,24/02/2023,Residential,0.875596
Spain,24/02/2023,Domestic Aviation,0.0176709
Spain,24/02/2023,Ground Transport,0.284737
Spain,24/02/2023,Industry,0.237419
Spain,24/02/2023,International Aviation,0.0553028
Spain,24/02/2023,Power,0.167546
Spain,24/02/2023,Residential,0.176845
United Kingdom,24/02/2023,Domestic Aviation,0.00598532
United Kingdom,24/02/2023,Ground Transport,0.340809
United Kingdom,24/02/2023,Industry,0.139408
United Kingdom,24/02/2023,International Aviation,0.0822711
United Kingdom,24/02/2023,Power,0.143762
United Kingdom,24/02/2023,Residential,0.341314
United States,24/02/2023,Domestic Aviation,0.448522
United States,24/02/2023,Ground Transport,4.59734
United States,24/02/2023,Industry,3.10163
United States,24/02/2023,International Aviation,0.183602
United States,24/02/2023,Power,3.98909
United States,24/02/2023,Residential,2.26622
WORLD,24/02/2023,Domestic Aviation,0.981635
WORLD,24/02/2023,Ground Transport,18.9982
WORLD,24/02/2023,Industry,28.5532
WORLD,24/02/2023,International Aviation,1.40782
WORLD,24/02/2023,Power,39.5127
WORLD,24/02/2023,Residential,14.2478
Brazil,25/02/2023,Domestic Aviation,0.0299887
Brazil,25/02/2023,Ground Transport,0.470196
Brazil,25/02/2023,Industry,0.366529
Brazil,25/02/2023,International Aviation,0.0165183
Brazil,25/02/2023,Power,0.103179
Brazil,25/02/2023,Residential,0.109
China,25/02/2023,Domestic Aviation,0.174891
China,25/02/2023,Ground Transport,2.61124
China,25/02/2023,Industry,8.42308
China,25/02/2023,International Aviation,0.0253442
China,25/02/2023,Power,14.5696
China,25/02/2023,Residential,3.45451
EU27 & UK,25/02/2023,Domestic Aviation,0.0314336
EU27 & UK,25/02/2023,Ground Transport,2.40522
EU27 & UK,25/02/2023,Industry,1.42181
EU27 & UK,25/02/2023,International Aviation,0.434068
EU27 & UK,25/02/2023,Power,1.9508
EU27 & UK,25/02/2023,Residential,2.76968
France,25/02/2023,Domestic Aviation,0.00326503
France,25/02/2023,Ground Transport,0.323216
France,25/02/2023,Industry,0.178351
France,25/02/2023,International Aviation,0.0531933
France,25/02/2023,Power,0.137232
France,25/02/2023,Residential,0.356937
Germany,25/02/2023,Domestic Aviation,0.00240306
Germany,25/02/2023,Ground Transport,0.407797
Germany,25/02/2023,Industry,0.217546
Germany,25/02/2023,International Aviation,0.0623638
Germany,25/02/2023,Power,0.50172
Germany,25/02/2023,Residential,0.70495
India,25/02/2023,Domestic Aviation,0.0203138
India,25/02/2023,Ground Transport,0.822711
India,25/02/2023,Industry,2.39797
India,25/02/2023,International Aviation,0.0341125
India,25/02/2023,Power,4.52554
India,25/02/2023,Residential,0.423688
Italy,25/02/2023,Domestic Aviation,0.00406679
Italy,25/02/2023,Ground Transport,0.252941
Italy,25/02/2023,Industry,0.121532
Italy,25/02/2023,International Aviation,0.029937
Italy,25/02/2023,Power,0.202214
Italy,25/02/2023,Residential,0.258563
Japan,25/02/2023,Domestic Aviation,0.0258551
Japan,25/02/2023,Ground Transport,0.507922
Japan,25/02/2023,Industry,0.62542
Japan,25/02/2023,International Aviation,0.036329
Japan,25/02/2023,Power,1.35666
Japan,25/02/2023,Residential,0.628129
ROW,25/02/2023,Domestic Aviation,0.165153
ROW,25/02/2023,Ground Transport,6.45883
ROW,25/02/2023,Industry,9.83749
ROW,25/02/2023,International Aviation,0.689368
ROW,25/02/2023,Power,8.37421
ROW,25/02/2023,Residential,4.24646
Russia,25/02/2023,Domestic Aviation,0.0402678
Russia,25/02/2023,Ground Transport,0.52033
Russia,25/02/2023,Industry,0.779068
Russia,25/02/2023,International Aviation,0.0160502
Russia,25/02/2023,Power,2.79923
Russia,25/02/2023,Residential,0.767223
Spain,25/02/2023,Domestic Aviation,0.0157874
Spain,25/02/2023,Ground Transport,0.231397
Spain,25/02/2023,Industry,0.184345
Spain,25/02/2023,International Aviation,0.063263
Spain,25/02/2023,Power,0.130092
Spain,25/02/2023,Residential,0.179313
United Kingdom,25/02/2023,Domestic Aviation,0.00320481
United Kingdom,25/02/2023,Ground Transport,0.326014
United Kingdom,25/02/2023,Industry,0.111412
United Kingdom,25/02/2023,International Aviation,0.080621
United Kingdom,25/02/2023,Power,0.114891
United Kingdom,25/02/2023,Residential,0.371741
United States,25/02/2023,Domestic Aviation,0.412678
United States,25/02/2023,Ground Transport,4.50742
United States,25/02/2023,Industry,3.48288
United States,25/02/2023,International Aviation,0.191606
United States,25/02/2023,Power,4.47943
United States,25/02/2023,Residential,2.41435
WORLD,25/02/2023,Domestic Aviation,0.900581
WORLD,25/02/2023,Ground Transport,18.3039
WORLD,25/02/2023,Industry,27.3342
WORLD,25/02/2023,International Aviation,1.4434
WORLD,25/02/2023,Power,38.1587
WORLD,25/02/2023,Residential,14.813
Brazil,26/02/2023,Domestic Aviation,0.0274607
Brazil,26/02/2023,Ground Transport,0.390022
Brazil,26/02/2023,Industry,0.360618
Brazil,26/02/2023,International Aviation,0.0165061
Brazil,26/02/2023,Power,0.101515
Brazil,26/02/2023,Residential,0.109
China,26/02/2023,Domestic Aviation,0.177815
China,26/02/2023,Ground Transport,2.6128
China,26/02/2023,Industry,8.19644
China,26/02/2023,International Aviation,0.0276432
China,26/02/2023,Power,14.1776
China,26/02/2023,Residential,3.23331
EU27 & UK,26/02/2023,Domestic Aviation,0.0365773
EU27 & UK,26/02/2023,Ground Transport,1.93501
EU27 & UK,26/02/2023,Industry,1.4027
EU27 & UK,26/02/2023,International Aviation,0.43334
EU27 & UK,26/02/2023,Power,1.92457
EU27 & UK,26/02/2023,Residential,3.09701
France,26/02/2023,Domestic Aviation,0.00449289
France,26/02/2023,Ground Transport,0.268241
France,26/02/2023,Industry,0.123221
France,26/02/2023,International Aviation,0.0530261
France,26/02/2023,Power,0.094812
France,26/02/2023,Residential,0.422824
Germany,26/02/2023,Domestic Aviation,0.00290044
Germany,26/02/2023,Ground Transport,0.336236
Germany,26/02/2023,Industry,0.236914
Germany,26/02/2023,International Aviation,0.0617864
Germany,26/02/2023,Power,0.546388
Germany,26/02/2023,Residential,0.80011
India,26/02/2023,Domestic Aviation,0.0201847
India,26/02/2023,Ground Transport,0.754429
India,26/02/2023,Industry,2.33784
India,26/02/2023,International Aviation,0.0338408
India,26/02/2023,Power,4.41205
India,26/02/2023,Residential,0.423481
Italy,26/02/2023,Domestic Aviation,0.00443251
Italy,26/02/2023,Ground Transport,0.206809
Italy,26/02/2023,Industry,0.104357
Italy,26/02/2023,International Aviation,0.0305991
Italy,26/02/2023,Power,0.173637
Italy,26/02/2023,Residential,0.341637
Japan,26/02/2023,Domestic Aviation,0.0252682
Japan,26/02/2023,Ground Transport,0.46834
Japan,26/02/2023,Industry,0.602644
Japan,26/02/2023,International Aviation,0.0359839
Japan,26/02/2023,Power,1.30725
Japan,26/02/2023,Residential,0.630884
ROW,26/02/2023,Domestic Aviation,0.174113
ROW,26/02/2023,Ground Transport,5.94126
ROW,26/02/2023,Industry,9.69676
ROW,26/02/2023,International Aviation,0.704375
ROW,26/02/2023,Power,8.00846
ROW,26/02/2023,Residential,3.92084
Russia,26/02/2023,Domestic Aviation,0.0428003
Russia,26/02/2023,Ground Transport,0.477092
Russia,26/02/2023,Industry,0.762911
Russia,26/02/2023,International Aviation,0.0166856
Russia,26/02/2023,Power,2.74118
Russia,26/02/2023,Residential,0.698402
Spain,26/02/2023,Domestic Aviation,0.0163943
Spain,26/02/2023,Ground Transport,0.156
Spain,26/02/2023,Industry,0.10884
Spain,26/02/2023,International Aviation,0.0613781
Spain,26/02/2023,Power,0.076808
Spain,26/02/2023,Residential,0.172669
United Kingdom,26/02/2023,Domestic Aviation,0.0044644
United Kingdom,26/02/2023,Ground Transport,0.29445
United Kingdom,26/02/2023,Industry,0.163163
United Kingdom,26/02/2023,International Aviation,0.082821
United Kingdom,26/02/2023,Power,0.168258
United Kingdom,26/02/2023,Residential,0.37524
United States,26/02/2023,Domestic Aviation,0.404411
United States,26/02/2023,Ground Transport,3.8553
United States,26/02/2023,Industry,3.23583
United States,26/02/2023,International Aviation,0.189796
United States,26/02/2023,Power,4.1617
United States,26/02/2023,Residential,2.17974
WORLD,26/02/2023,Domestic Aviation,0.90863
WORLD,26/02/2023,Ground Transport,16.4343
WORLD,26/02/2023,Industry,26.5957
WORLD,26/02/2023,International Aviation,1.45817
WORLD,26/02/2023,Power,36.8343
WORLD,26/02/2023,Residential,14.2927
Brazil,27/02/2023,Domestic Aviation,0.0329228
Brazil,27/02/2023,Ground Transport,0.454631
Brazil,27/02/2023,Industry,0.379152
Brazil,27/02/2023,International Aviation,0.0156923
Brazil,27/02/2023,Power,0.106733
Brazil,27/02/2023,Residential,0.109
China,27/02/2023,Domestic Aviation,0.174401
China,27/02/2023,Ground Transport,2.61689
China,27/02/2023,Industry,8.12454
China,27/02/2023,International Aviation,0.0263593
China,27/02/2023,Power,14.0532
China,27/02/2023,Residential,2.93019
EU27 & UK,27/02/2023,Domestic Aviation,0.0406901
EU27 & UK,27/02/2023,Ground Transport,2.47011
EU27 & UK,27/02/2023,Industry,2.20833
EU27 & UK,27/02/2023,International Aviation,0.403996
EU27 & UK,27/02/2023,Power,3.02994
EU27 & UK,27/02/2023,Residential,3.18334
France,27/02/2023,Domestic Aviation,0.00542988
France,27/02/2023,Ground Transport,0.331071
France,27/02/2023,Industry,0.204419
France,27/02/2023,International Aviation,0.046268
France,27/02/2023,Power,0.15729
France,27/02/2023,Residential,0.432776
Germany,27/02/2023,Domestic Aviation,0.00313802
Germany,27/02/2023,Ground Transport,0.424031
Germany,27/02/2023,Industry,0.418208
Germany,27/02/2023,International Aviation,0.0575903
Germany,27/02/2023,Power,0.9645
Germany,27/02/2023,Residential,0.794868
India,27/02/2023,Domestic Aviation,0.020465
India,27/02/2023,Ground Transport,0.83237
India,27/02/2023,Industry,2.40559
India,27/02/2023,International Aviation,0.0315832
India,27/02/2023,Power,4.53992
India,27/02/2023,Residential,0.427866
Italy,27/02/2023,Domestic Aviation,0.00471028
Italy,27/02/2023,Ground Transport,0.261108
Italy,27/02/2023,Industry,0.180236
Italy,27/02/2023,International Aviation,0.0291975
Italy,27/02/2023,Power,0.29989
Italy,27/02/2023,Residential,0.373073
Japan,27/02/2023,Domestic Aviation,0.0260049
Japan,27/02/2023,Ground Transport,0.513049
Japan,27/02/2023,Industry,0.655422
Japan,27/02/2023,International Aviation,0.0329415
Japan,27/02/2023,Power,1.42173
Japan,27/02/2023,Residential,0.541248
ROW,27/02/2023,Domestic Aviation,0.18869
ROW,27/02/2023,Ground Transport,6.52204
ROW,27/02/2023,Industry,10.8681
ROW,27/02/2023,International Aviation,0.654399
ROW,27/02/2023,Power,9.12408
ROW,27/02/2023,Residential,3.67376
Russia,27/02/2023,Domestic Aviation,0.0396375
Russia,27/02/2023,Ground Transport,0.68574
Russia,27/02/2023,Industry,0.78777
Russia,27/02/2023,International Aviation,0.0152966
Russia,27/02/2023,Power,2.8305
Russia,27/02/2023,Residential,0.708421
Spain,27/02/2023,Domestic Aviation,0.0165787
Spain,27/02/2023,Ground Transport,0.236517
Spain,27/02/2023,Industry,0.12644
Spain,27/02/2023,International Aviation,0.0533037
Spain,27/02/2023,Power,0.0892285
Spain,27/02/2023,Residential,0.197996
United Kingdom,27/02/2023,Domestic Aviation,0.00575793
United Kingdom,27/02/2023,Ground Transport,0.31767
United Kingdom,27/02/2023,Industry,0.279727
United Kingdom,27/02/2023,International Aviation,0.0816654
United Kingdom,27/02/2023,Power,0.288463
United Kingdom,27/02/2023,Residential,0.368584
United States,27/02/2023,Domestic Aviation,0.430502
United States,27/02/2023,Ground Transport,3.63727
United States,27/02/2023,Industry,2.62207
United States,27/02/2023,International Aviation,0.186186
United States,27/02/2023,Power,3.37232
United States,27/02/2023,Residential,1.96859
WORLD,27/02/2023,Domestic Aviation,0.953313
WORLD,27/02/2023,Ground Transport,17.7321
WORLD,27/02/2023,Industry,28.051
WORLD,27/02/2023,International Aviation,1.36645
WORLD,27/02/2023,Power,38.4784
WORLD,27/02/2023,Residential,13.5424
Brazil,28/02/2023,Domestic Aviation,0.0324528
Brazil,28/02/2023,Ground Transport,0.495006
Brazil,28/02/2023,Industry,0.370018
Brazil,28/02/2023,International Aviation,0.0158172
Brazil,28/02/2023,Power,0.104161
Brazil,28/02/2023,Residential,0.109
China,28/02/2023,Domestic Aviation,0.169646
China,28/02/2023,Ground Transport,2.61145
China,28/02/2023,Industry,8.20057
China,28/02/2023,International Aviation,0.0277339
China,28/02/2023,Power,14.1847
China,28/02/2023,Residential,2.79568
EU27 & UK,28/02/2023,Domestic Aviation,0.0371897
EU27 & UK,28/02/2023,Ground Transport,2.6311
EU27 & UK,28/02/2023,Industry,2.33487
EU27 & UK,28/02/2023,International Aviation,0.369162
EU27 & UK,28/02/2023,Power,3.20355
EU27 & UK,28/02/2023,Residential,3.14682
France,28/02/2023,Domestic Aviation,0.00472769
France,28/02/2023,Ground Transport,0.347525
France,28/02/2023,Industry,0.214098
France,28/02/2023,International Aviation,0.0451068
France,28/02/2023,Power,0.164737
France,28/02/2023,Residential,0.441799
Germany,28/02/2023,Domestic Aviation,0.00417395
Germany,28/02/2023,Ground Transport,0.442102
Germany,28/02/2023,Industry,0.420258
Germany,28/02/2023,International Aviation,0.0546588
Germany,28/02/2023,Power,0.969228
Germany,28/02/2023,Residential,0.777197
India,28/02/2023,Domestic Aviation,0.0203136
India,28/02/2023,Ground Transport,0.823242
India,28/02/2023,Industry,2.39527
India,28/02/2023,International Aviation,0.0308544
India,28/02/2023,Power,4.52044
India,28/02/2023,Residential,0.430779
Italy,28/02/2023,Domestic Aviation,0.00380361
Italy,28/02/2023,Ground Transport,0.275349
Italy,28/02/2023,Industry,0.196123
Italy,28/02/2023,International Aviation,0.0256518
Italy,28/02/2023,Power,0.326323
Italy,28/02/2023,Residential,0.361564
Japan,28/02/2023,Domestic Aviation,0.0257751
Japan,28/02/2023,Ground Transport,0.512417
Japan,28/02/2023,Industry,0.623705
Japan,28/02/2023,International Aviation,0.0327657
Japan,28/02/2023,Power,1.35294
Japan,28/02/2023,Residential,0.41471
ROW,28/02/2023,Domestic Aviation,0.182406
ROW,28/02/2023,Ground Transport,7.01277
ROW,28/02/2023,Industry,11.1154
ROW,28/02/2023,International Aviation,0.628467
ROW,28/02/2023,Power,9.37868
ROW,28/02/2023,Residential,3.61681
Russia,28/02/2023,Domestic Aviation,0.035826
Russia,28/02/2023,Ground Transport,0.687971
Russia,28/02/2023,Industry,0.78725
Russia,28/02/2023,International Aviation,0.0133255
Russia,28/02/2023,Power,2.82863
Russia,28/02/2023,Residential,0.712692
Spain,28/02/2023,Domestic Aviation,0.0144486
Spain,28/02/2023,Ground Transport,0.25624
Spain,28/02/2023,Industry,0.145984
Spain,28/02/2023,International Aviation,0.0496388
Spain,28/02/2023,Power,0.10302
Spain,28/02/2023,Residential,0.188997
United Kingdom,28/02/2023,Domestic Aviation,0.00548662
United Kingdom,28/02/2023,Ground Transport,0.339631
United Kingdom,28/02/2023,Industry,0.314168
United Kingdom,28/02/2023,International Aviation,0.0738239
United Kingdom,28/02/2023,Power,0.32398
United Kingdom,28/02/2023,Residential,0.35326
United States,28/02/2023,Domestic Aviation,0.424868
United States,28/02/2023,Ground Transport,4.66633
United States,28/02/2023,Industry,2.82214
United States,28/02/2023,International Aviation,0.171461
United States,28/02/2023,Power,3.62964
